label,PID,PName,event,eid,user,timestamp,date,saddr,sport,daddr,dport,FileName,ParentID,ImageFileName,CommandLine,PPName,techniques,subject,object,anomaly_label
,4,System,TcpIp/Recv,ffe0376d9f2b01ed9ef2d2ca6d1ddfc8,admin,1652110922,5/9/2022 23:42,192.168.0.110,80,45.134.26.151,"63,243",Nil,,,nil,,T1589,4#System,"80:45.134.26.151:63,243",0
,3908,postgres,Process/Start,f95f9548e61139ea92b12087ab9cce04,admin,1652110982,5/9/2022 23:43,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5216&quot;,unknown,T1204.002,4248#unknown,3908#postgres,0
,3084,postgres,Process/Start,ec6c6aaae1329cb48d2e40515e7f8d80,admin,1652111042,5/9/2022 23:44,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5196&quot;,unknown,T1204.002,4248#unknown,3084#postgres,0
,6652,postgres,Process/Start,c1bd791477a1d7eb0988908c78007641,admin,1652111103,5/9/2022 23:45,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5284&quot;,unknown,T1204.002,4248#unknown,6652#postgres,0
,1008,postgres,Process/Start,0d422f561305f9b41a469e1caaf76574,admin,1652111163,5/9/2022 23:46,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5236&quot;,unknown,T1204.002,4248#unknown,1008#postgres,0
,1472,postgres,Process/Start,5b7f990722c8a2fc53873cb26005a851,admin,1652111223,5/9/2022 23:47,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5212&quot;,unknown,T1204.002,4248#unknown,1472#postgres,0
,992,postgres,Process/Start,c0e7f3e2369a15797acd5e96b02b3775,admin,1652111283,5/9/2022 23:48,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5236&quot;,unknown,T1204.002,4248#unknown,992#postgres,0
,3532,postgres,Process/Start,97084c677dbf8b44b868fd189a4f1e76,admin,1652111343,5/9/2022 23:49,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5284&quot;,unknown,T1204.002,4248#unknown,3532#postgres,0
,4476,java,TcpIp/Send,318296ceb6c0916ff1c880b2f0ba86ef,admin,1652111370,5/9/2022 23:49,192.168.0.110,"49,893",169.254.169.254,80,Nil,,,nil,,T1020,4476#java,"49,893:169.254.169.254:80",0
,4476,java,TcpIp/Recv,00aff71c1fb06271eadb1ac891aa6603,admin,1652111370,5/9/2022 23:49,192.168.0.110,"49,893",169.254.169.254,80,Nil,,,nil,,T1589,4476#java,"49,893:169.254.169.254:80",0
,4476,java,TcpIp/Send,777463becb32504cb99844f2d53914c9,admin,1652111372,5/9/2022 23:49,192.168.0.110,"49,894",49.4.112.3,80,Nil,,,nil,,T1020,4476#java,"49,894:49.4.112.3:80",0
,4476,java,TcpIp/Recv,bd626d33620129042a9509e14b568b99,admin,1652111372,5/9/2022 23:49,192.168.0.110,"49,894",49.4.112.3,80,Nil,,,nil,,T1589,4476#java,"49,894:49.4.112.3:80",0
,6436,postgres,Process/Start,fc8f009cd58a35fdbddaf0b598f7bdbe,admin,1652111403,5/9/2022 23:50,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5236&quot;,unknown,T1204.002,4248#unknown,6436#postgres,0
,480,postgres,Process/Start,245ba88a3a5cb4013b60a35148205ecc,admin,1652111463,5/9/2022 23:51,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5284&quot;,unknown,T1204.002,4248#unknown,480#postgres,0
,5628,postgres,Process/Start,656d9faebd5e4b3a80d51e2c8f577830,admin,1652111523,5/9/2022 23:52,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5196&quot;,unknown,T1204.002,4248#unknown,5628#postgres,0
,6936,postgres,Process/Start,6a934834da94fd40c7d6dda65c23109a,admin,1652111583,5/9/2022 23:53,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5200&quot;,unknown,T1204.002,4248#unknown,6936#postgres,0
,284,iexplore,TcpIp/Send,024e874a0285ada0eaf0532b4e46c077,admin,1652111590,5/9/2022 23:53,192.168.0.110,"49,896",20.212.97.243,443,Nil,,,nil,,T1020,284#iexplore,"49,896:20.212.97.243:443",0
,284,iexplore,TcpIp/Recv,675d0674ee3ac2e0701fd4ab9d9bf2c1,admin,1652111590,5/9/2022 23:53,192.168.0.110,"49,896",20.212.97.243,443,Nil,,,nil,,T1589,284#iexplore,"49,896:20.212.97.243:443",0
,4568,postgres,Process/Start,fcd09c3d7e3fe7081a5905264020e1fa,admin,1652111643,5/9/2022 23:54,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5180&quot;,unknown,T1204.002,4248#unknown,4568#postgres,0
,5124,postgres,Process/Start,2ecd93d569d04d460df3c6e7adbc0318,admin,1652111703,5/9/2022 23:55,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5216&quot;,unknown,T1204.002,4248#unknown,5124#postgres,0
,7008,postgres,Process/Start,52d3682c352c1abfc9a8830873c7a3c9,admin,1652111763,5/9/2022 23:56,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5180&quot;,unknown,T1204.002,4248#unknown,7008#postgres,0
,4204,postgres,Process/Start,f966aaa961793a4a130157b33d043012,admin,1652111824,5/9/2022 23:57,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5216&quot;,unknown,T1204.002,4248#unknown,4204#postgres,0
,2784,postgres,Process/Start,6dd2763e181d1bb8a91bd7657ffaa21e,admin,1652111884,5/9/2022 23:58,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5200&quot;,unknown,T1204.002,4248#unknown,2784#postgres,0
,6252,postgres,Process/Start,febba4c7500db0679dff7ff92534c81c,admin,1652111944,5/9/2022 23:59,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5228&quot;,unknown,T1204.002,4248#unknown,6252#postgres,0
,2588,postgres,Process/Start,a57677c6ddfa5231f187d2d91db2d9fc,admin,1652112004,5/10/2022 0:00,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5304&quot;,unknown,T1204.002,4248#unknown,2588#postgres,0
,5688,postgres,Process/Start,38bf930657340f31ff9ff27ca4cd90c6,admin,1652112064,5/10/2022 0:01,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5196&quot;,unknown,T1204.002,4248#unknown,5688#postgres,0
,5668,postgres,Process/Start,accb0555ad8a3b1108b5d7d87a144896,admin,1652112124,5/10/2022 0:02,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5284&quot;,unknown,T1204.002,4248#unknown,5668#postgres,0
,6760,postgres,Process/Start,13b55904beffee21b4c51088b7b3ffbd,admin,1652112184,5/10/2022 0:03,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5216&quot;,unknown,T1204.002,4248#unknown,6760#postgres,0
,3124,postgres,Process/Start,9d93e1e3703a8eed41aea00994d898f3,admin,1652112244,5/10/2022 0:04,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5236&quot;,unknown,T1204.002,4248#unknown,3124#postgres,0
,5632,postgres,Process/Start,7dfe388b3e85e0db65960578efdeb17e,admin,1652112304,5/10/2022 0:05,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5180&quot;,unknown,T1204.002,4248#unknown,5632#postgres,0
,6300,postgres,Process/Start,91c8596d6cfec482268fc799139b91ce,admin,1652112364,5/10/2022 0:06,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5312&quot;,unknown,T1204.002,4248#unknown,6300#postgres,0
,6928,postgres,Process/Start,5eec6e44481c74917fe30060364cce1d,admin,1652112424,5/10/2022 0:07,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5180&quot;,unknown,T1204.002,4248#unknown,6928#postgres,0
,3708,postgres,Process/Start,c4bfce6dd57ba299e3b12274d46f8699,admin,1652112484,5/10/2022 0:08,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5312&quot;,unknown,T1204.002,4248#unknown,3708#postgres,0
,1420,postgres,Process/Start,5f6d94aded32a98d0b3b6b39c61a7b3d,admin,1652112545,5/10/2022 0:09,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5284&quot;,unknown,T1204.002,4248#unknown,1420#postgres,0
,5872,postgres,Process/Start,9678b0dd5561088e3e40df069498a51f,admin,1652112605,5/10/2022 0:10,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5212&quot;,unknown,T1204.002,4248#unknown,5872#postgres,0
,4656,postgres,Process/Start,6a34586b972c6d1ca037e66bdfb10e7a,admin,1652112665,5/10/2022 0:11,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5304&quot;,unknown,T1204.002,4248#unknown,4656#postgres,0
,7072,postgres,Process/Start,5ca9d45de7131e0c61917b28a44f4eb6,admin,1652112725,5/10/2022 0:12,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5232&quot;,unknown,T1204.002,4248#unknown,7072#postgres,0
,2548,postgres,Process/Start,84057c09124cdd88a35d285e5e32a48a,admin,1652112785,5/10/2022 0:13,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5312&quot;,unknown,T1204.002,4248#unknown,2548#postgres,0
,896,postgres,Process/Start,8d1e9997780c62efebcb895d5a13cba1,admin,1652112845,5/10/2022 0:14,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5316&quot;,unknown,T1204.002,4248#unknown,896#postgres,0
,3156,postgres,Process/Start,39c980ae81b3564689ed6ecb485d1f01,admin,1652112905,5/10/2022 0:15,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5204&quot;,unknown,T1204.002,4248#unknown,3156#postgres,0
,4680,postgres,Process/Start,477af305869d4e4f1bb0949afe11deea,admin,1652112965,5/10/2022 0:16,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5304&quot;,unknown,T1204.002,4248#unknown,4680#postgres,0
,4748,postgres,Process/Start,2c10ed106fab9261e2d0e4c985082458,admin,1652113025,5/10/2022 0:17,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5312&quot;,unknown,T1204.002,4248#unknown,4748#postgres,0
,5484,postgres,Process/Start,ae739598ca0263527b4b80df3573380e,admin,1652113085,5/10/2022 0:18,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5316&quot;,unknown,T1204.002,4248#unknown,5484#postgres,0
,4024,postgres,Process/Start,c3d01d72553fcc3d3600cac70fbd7ec8,admin,1652113145,5/10/2022 0:19,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5284&quot;,unknown,T1204.002,4248#unknown,4024#postgres,0
,4,System,TcpIp/Recv,257d23cf78cba5bdb465e7ef7d611e90,admin,1652113196,5/10/2022 0:19,192.168.0.110,80,8.219.50.83,"39,396",Nil,,,nil,,T1589,4#System,"80:8.219.50.83:39,396",0
,4,System,TcpIp/Recv,c9fb30b943390dc173341852471e456d,admin,1652113197,5/10/2022 0:19,192.168.0.110,80,8.219.50.83,"40,986",Nil,,,nil,,T1589,4#System,"80:8.219.50.83:40,986",0
,4,System,TcpIp/Send,dd8bd5f43648b5eae3dce419c9512d79,admin,1652113197,5/10/2022 0:19,192.168.0.110,80,8.219.50.83,"39,396",Nil,,,nil,,T1020,4#System,"80:8.219.50.83:39,396",0
,4,System,TcpIp/Recv,bb25b81a42a9da93b331b137bd401fe4,admin,1652113198,5/10/2022 0:19,192.168.0.110,80,8.219.50.83,"48,106",Nil,,,nil,,T1589,4#System,"80:8.219.50.83:48,106",0
,4,System,TcpIp/Send,4293b85b3e43c994126fe2824baf15c9,admin,1652113198,5/10/2022 0:19,192.168.0.110,80,8.219.50.83,"48,106",Nil,,,nil,,T1020,4#System,"80:8.219.50.83:48,106",0
,1404,postgres,Process/Start,f371c19e5de4b6e467e131611a9bb6c1,admin,1652113205,5/10/2022 0:20,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5316&quot;,unknown,T1204.002,4248#unknown,1404#postgres,0
,1384,postgres,Process/Start,24f2b479781ae33d33ddfa97bc6664e7,admin,1652113266,5/10/2022 0:21,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5204&quot;,unknown,T1204.002,4248#unknown,1384#postgres,0
,688,postgres,Process/Start,2053d0bef9edab3d004a319ec7d0b7e0,admin,1652113326,5/10/2022 0:22,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5172&quot;,unknown,T1204.002,4248#unknown,688#postgres,0
,916,postgres,Process/Start,8448116d2aaac41509968316b1a652e8,admin,1652113386,5/10/2022 0:23,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5204&quot;,unknown,T1204.002,4248#unknown,916#postgres,0
,284,iexplore,TcpIp/Send,bc6ec956d882f1dfa22895dfd346a134,admin,1652113390,5/10/2022 0:23,192.168.0.110,"49,904",40.90.184.73,443,Nil,,,nil,,T1020,284#iexplore,"49,904:40.90.184.73:443",0
,284,iexplore,TcpIp/Recv,27a89e29d792ab5dc5cee67159d9c992,admin,1652113390,5/10/2022 0:23,192.168.0.110,"49,904",40.90.184.73,443,Nil,,,nil,,T1589,284#iexplore,"49,904:40.90.184.73:443",0
,284,iexplore,TcpIp/Send,8e1ede5a4dbe7afd9e63a36cf29cb6fc,admin,1652113393,5/10/2022 0:23,192.168.0.110,"49,905",117.18.232.200,443,Nil,,,nil,,T1020,284#iexplore,"49,905:117.18.232.200:443",0
,284,iexplore,TcpIp/Recv,f1ad14c2fd23be21890e024c88557c54,admin,1652113393,5/10/2022 0:23,192.168.0.110,"49,905",117.18.232.200,443,Nil,,,nil,,T1589,284#iexplore,"49,905:117.18.232.200:443",0
,6240,postgres,Process/Start,2a4cae4847f562e66a47938421a5e03a,admin,1652113446,5/10/2022 0:24,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5200&quot;,unknown,T1204.002,4248#unknown,6240#postgres,0
,284,iexplore,TcpIp/Recv,242454b4f9fe7494f9d01a2c3fd1ca16,admin,1652113455,5/10/2022 0:24,192.168.0.110,"49,905",117.18.232.200,443,Nil,,,nil,,T1589,284#iexplore,"49,905:117.18.232.200:443",0
,284,iexplore,TcpIp/Recv,d285d61df02dead49ca4ce64118ba90d,admin,1652113500,5/10/2022 0:25,192.168.0.110,"49,906",117.18.232.200,443,Nil,,,nil,,T1589,284#iexplore,"49,906:117.18.232.200:443",0
,4680,postgres,Process/Start,bed6a4ac93689b69f91aaf48e5ee93d8,admin,1652113506,5/10/2022 0:25,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5180&quot;,unknown,T1204.002,4248#unknown,4680#postgres,0
,6964,postgres,Process/Start,256f228ce2121532f624f31164d6b642,admin,1652113566,5/10/2022 0:26,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5284&quot;,unknown,T1204.002,4248#unknown,6964#postgres,0
,4568,postgres,Process/Start,d718ee21c0e21cd2b6b1a4f1165afd36,admin,1652113626,5/10/2022 0:27,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5312&quot;,unknown,T1204.002,4248#unknown,4568#postgres,0
,6164,postgres,Process/Start,a54477ea04dec4dab251a32adc182c82,admin,1652113686,5/10/2022 0:28,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5212&quot;,unknown,T1204.002,4248#unknown,6164#postgres,0
,5208,postgres,Process/Start,c7475ea441a1c852fdb81322926816de,admin,1652113746,5/10/2022 0:29,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5228&quot;,unknown,T1204.002,4248#unknown,5208#postgres,0
,2436,postgres,Process/Start,c248089b65bb5062c532f8a180802d64,admin,1652113806,5/10/2022 0:30,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5216&quot;,unknown,T1204.002,4248#unknown,2436#postgres,0
,940,postgres,Process/Start,67c230998a4e76c7e0e24cfc91488860,admin,1652113866,5/10/2022 0:31,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5304&quot;,unknown,T1204.002,4248#unknown,940#postgres,0
,6852,postgres,Process/Start,1f804479bb5c34860dc12cda1a9f2ab5,admin,1652113927,5/10/2022 0:32,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5232&quot;,unknown,T1204.002,4248#unknown,6852#postgres,0
,760,postgres,Process/Start,13830913b6b5da5f51e84b9e50e8cc7a,admin,1652113987,5/10/2022 0:33,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5212&quot;,unknown,T1204.002,4248#unknown,760#postgres,0
,3344,postgres,Process/Start,d7af376d17ed57ee189652375b3e6e12,admin,1652114047,5/10/2022 0:34,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5232&quot;,unknown,T1204.002,4248#unknown,3344#postgres,0
,1240,devenv,TcpIp/Send,403ac96824c45abd64d1bbe45e251009,admin,1652114065,5/10/2022 0:34,192.168.0.110,"49,910",23.42.177.50,80,Nil,,,nil,,T1020,1240#devenv,"49,910:23.42.177.50:80",0
,1240,devenv,TcpIp/Recv,fefcbcaf3b4d4c48f72eac16bcd580ab,admin,1652114066,5/10/2022 0:34,192.168.0.110,"49,910",23.42.177.50,80,Nil,,,nil,,T1589,1240#devenv,"49,910:23.42.177.50:80",0
,1240,devenv,TcpIp/Send,10a5a6c6c36f6690a254a6d81f6e6b5c,admin,1652114067,5/10/2022 0:34,192.168.0.110,"49,911",117.18.232.200,443,Nil,,,nil,,T1020,1240#devenv,"49,911:117.18.232.200:443",0
,1240,devenv,TcpIp/Recv,2b37f3a644729b0e0bc3d8e88c468bab,admin,1652114067,5/10/2022 0:34,192.168.0.110,"49,911",117.18.232.200,443,Nil,,,nil,,T1589,1240#devenv,"49,911:117.18.232.200:443",0
,920,postgres,Process/Start,badb698d18d0add3ddf21dd251704bed,admin,1652114107,5/10/2022 0:35,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5312&quot;,unknown,T1204.002,4248#unknown,920#postgres,0
,1636,postgres,Process/Start,bd2542a321854ef1f108b087726bb437,admin,1652114167,5/10/2022 0:36,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5236&quot;,unknown,T1204.002,4248#unknown,1636#postgres,0
,1196,postgres,Process/Start,7794742867ec58b4d0ab914338002082,admin,1652114227,5/10/2022 0:37,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5232&quot;,unknown,T1204.002,4248#unknown,1196#postgres,0
,4288,postgres,Process/Start,f755a95116b8cb694f59c26fa20aa23f,admin,1652114287,5/10/2022 0:38,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5312&quot;,unknown,T1204.002,4248#unknown,4288#postgres,0
,6672,postgres,Process/Start,7573e92199a26f2ca210903b16e06e7e,admin,1652114347,5/10/2022 0:39,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5212&quot;,unknown,T1204.002,4248#unknown,6672#postgres,0
,5324,postgres,Process/Start,111951b93642abafa1db164147d9c065,admin,1652114407,5/10/2022 0:40,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5228&quot;,unknown,T1204.002,4248#unknown,5324#postgres,0
,4,System,TcpIp/Recv,c1b8725bf1eac1beb90de04c04e23311,admin,1652114409,5/10/2022 0:40,192.168.0.110,80,43.226.74.244,"57,807",Nil,,,nil,,T1589,4#System,"80:43.226.74.244:57,807",0
,4,System,TcpIp/Send,e358e4286feb3ce0011183a37d9941db,admin,1652114409,5/10/2022 0:40,192.168.0.110,80,43.226.74.244,"57,807",Nil,,,nil,,T1020,4#System,"80:43.226.74.244:57,807",0
,2280,postgres,Process/Start,0dd7a0a5d8922e7d1fed3bd36c88b908,admin,1652114467,5/10/2022 0:41,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5312&quot;,unknown,T1204.002,4248#unknown,2280#postgres,0
,2688,postgres,Process/Start,a2458fc87fd62e5d6cac391cc9adbe4c,admin,1652114527,5/10/2022 0:42,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5172&quot;,unknown,T1204.002,4248#unknown,2688#postgres,0
,4356,postgres,Process/Start,773be64510aab97e46753b75363d53cb,admin,1652114588,5/10/2022 0:43,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5216&quot;,unknown,T1204.002,4248#unknown,4356#postgres,0
,884,postgres,Process/Start,9a4a34d79c151f98d353c08dc0f7cf57,admin,1652114648,5/10/2022 0:44,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5284&quot;,unknown,T1204.002,4248#unknown,884#postgres,0
,6680,postgres,Process/Start,92b4ece474c999f3ea23a57f2bdc7c35,admin,1652114708,5/10/2022 0:45,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5312&quot;,unknown,T1204.002,4248#unknown,6680#postgres,0
,3948,postgres,Process/Start,9585b36121745b7e1b43fe3742347887,admin,1652114768,5/10/2022 0:46,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5232&quot;,unknown,T1204.002,4248#unknown,3948#postgres,0
,6392,postgres,Process/Start,655f59beb0820295291acbb7e1d79148,admin,1652114828,5/10/2022 0:47,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5228&quot;,unknown,T1204.002,4248#unknown,6392#postgres,0
,6384,postgres,Process/Start,8c30addb1b5343d78e31c4389370e1c7,admin,1652114888,5/10/2022 0:48,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5316&quot;,unknown,T1204.002,4248#unknown,6384#postgres,0
,6772,postgres,Process/Start,b04141c327524dddda3a73885d831dc0,admin,1652114948,5/10/2022 0:49,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5228&quot;,unknown,T1204.002,4248#unknown,6772#postgres,0
,2672,postgres,Process/Start,a99cfae115bde53ebbc046cc49a9df91,admin,1652115008,5/10/2022 0:50,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5232&quot;,unknown,T1204.002,4248#unknown,2672#postgres,0
,6812,postgres,Process/Start,63f7dbe58a1aefe37c0fa25a3e4ac35a,admin,1652115068,5/10/2022 0:51,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5180&quot;,unknown,T1204.002,4248#unknown,6812#postgres,0
,352,postgres,Process/Start,c5cdaab40bea298bca0912fbaa5543ce,admin,1652115128,5/10/2022 0:52,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;5200&quot;,unknown,T1204.002,4248#unknown,352#postgres,0
